"","id","title","author","year","total_weeks","first_week","debut_rank","best_rank"
"6888",7197,"WE HAVE ALWAYS LIVED IN THE CASTLE","Shirley Jackson",1962,11,1962-11-04,16,9
"6889",7198,"WE RIDE THE GALE","Emilie Loring",1934,2,1934-02-26,8,8
"6890",7199,"WE'LL MEET AGAIN","Mary Higgins Clark",1999,13,1999-05-09,1,1
"6891",72,"A COLUMN OF FIRE","Ken Follett",2017,15,2017-10-01,6,1
"6892",720,"BLACK SUNDAY","Thomas Harris",1975,14,1975-02-23,10,6
"6893",7200,"WEATHER","Jenny Offill",2020,1,2020-03-01,4,10
"6894",7201,"WEB OF EVIL","J. A. Jance",2007,1,2007-01-28,1,15
"6895",7202,"WEB OF LUCIFER","Maurice Samuel",1947,9,1947-03-23,4,9
"6896",7203,"WEDDING NIGHT","Sophie Kinsella",2013,2,2013-05-12,9,6
"6897",7204,"WEDNESDAY THE RABBI GOT WET","Harry Kemelman",1976,2,1976-10-24,1,9
"6898",7205,"WEEP NO MORE, MY LADY","Mary Higgins Clark",1987,17,1987-07-05,12,3
"6899",7206,"WELCOME TO NIGHT VALE","Joseph Fink and Jeffrey Cranor",2015,2,2015-11-08,3,4
"6900",7207,"WELCOME TO THE WORLD, BABY GIRL","! by Fannie Flagg",1998,11,1998-10-11,3,4
"6901",7208,"WEST OF THE HILL","Gladys Hasty Carroll",1949,7,1949-10-09,5,10
"6902",7209,"WESTWARD PASSAGE","Margaret Ayer Barnes",1931,5,1931-12-21,3,2
"6903",721,"BLACK WIDOW","Randy Wayne White",2008,2,2008-04-06,4,10
"6904",7210,"WHAT CAME BEFORE HE SHOT HER","Elizabeth George",2006,2,2006-11-05,12,7
"6905",7211,"WHAT DID IT MEAN?","Angela Thirkell",1954,2,1954-11-07,16,16
"6906",7212,"WHAT DOESN'T KILL YOU","Iris Johansen",2012,2,2012-05-06,9,7
"6907",7213,"WHAT HAPPENS IN PARADISE","Elin Hilderbrand",2019,1,2019-10-27,10,3
"6908",7214,"WHAT I DID FOR LOVE","Susan Elizabeth Phillips",2009,3,2009-02-15,16,5
"6909",7215,"WHAT IS THE WHAT","Dave Eggers",2007,1,2007-01-21,1,16
"6910",7216,"WHAT MAKES SAMMY RUN?","Budd Schulberg",1941,4,1941-07-14,5,4
"6911",7217,"WHAT PRICE LOVE?","Stephanie Laurens",2006,1,2006-04-02,13,14
"6912",7218,"WHAT THE DEAD KNOW","Laura Lippman",2007,3,2007-04-01,15,10
"6913",7219,"WHAT THE NIGHT KNOWS","Dean Koontz",2011,8,2011-01-16,11,1
"6914",722,"BLACK WIND","Clive Cussler and Dirk Cussler",2004,8,2004-12-19,7,4
"6915",7220,"WHAT YOU OWE ME","Bebe Moore Campbell",2001,1,2001-08-26,11,13
"6916",7221,"WHAT'S BRED IN THE BONE","Robertson Davies",1985,10,1985-12-08,2,10
"6917",7222,"WHAT'S HEAVEN?","Maria Shriver. Illustrated by Sandra Speidel",1999,7,1999-04-11,4,5
"6918",7223,"WHEELS","Arthur Hailey",1971,33,1971-10-03,8,1
"6919",7224,"WHEN LIFE GIVES YOU LULULEMONS","Lauren Weisberger",2018,11,2018-06-24,15,7
"6920",7225,"WHEN SHE WAS GOOD","Philip Roth",1967,4,1967-07-30,1,8
"6921",7226,"WHEN THE BOUGH BREAKS","Otis Carney",1957,3,1957-11-17,16,14
"6922",7227,"WHEN THE LEGENDS DIE","Hal Borland",1963,2,1963-07-07,9,10
"6923",7228,"WHEN THE WHIPPOORWILL","Marjorie Kinnan Rawlings",1940,2,1940-05-13,6,6
"6924",7229,"WHEN THE WIND BLOWS","James Patterson",1998,14,1998-11-15,10,2
"6925",723,"BLACK-OUT IN GRETLEY","J. B. Priestley",1943,5,1943-02-22,4,4
"6926",7230,"WHEN WE WERE YOUNG","Karen Kingsbury",2018,1,2018-11-04,4,10
"6927",7231,"WHEN YELLOW LEAVES","Ethel Boileau",1934,1,1934-11-05,6,6
"6928",7232,"WHEN YOU SEE ME","Lisa Gardner",2020,3,2020-02-16,13,3
"6929",7233,"WHERE ANGELS GO","Debbie Macomber",2007,2,2007-10-21,3,15
"6930",7234,"WHERE ARE YOU NOW?","Mary Higgins Clark",2008,6,2008-04-27,12,1
"6931",7235,"WHERE EAGLES DARE","Alistair MacLean",1967,8,1967-12-17,11,8
"6932",7236,"WHERE IS JOE MERCHANT","? by Jimmy Buffett",1992,19,1992-08-30,10,1
"6933",7237,"WHERE LOVE HAS GONE","Harold Robbins",1962,13,1962-11-04,8,4
"6934",7238,"WHERE THE BOYS ARE","Glendon Swarthout",1960,2,1960-02-28,13,12
"6935",7239,"WHERE THE CRAWDADS SING","Delia Owens",2018,114,2018-09-23,9,1
"6936",724,"BLACKBERRY PIE MURDER","Joanne Fluke",2014,1,2014-03-16,11,7
"6937",7240,"WHERE THE HEART LEADS","Stephanie Laurens",2008,2,2008-02-24,1,11
"6938",7241,"WHERE THERE'S SMOKE","Sandra Brown",1993,4,1993-04-25,9,6
"6939",7242,"WHERE WE BELONG","Emily Giffin",2012,7,2012-08-12,16,2
"6940",7243,"WHERE YOU BELONG","Barbara Taylor Bradford",2000,3,2000-04-02,2,10
"6941",7244,"WHERE'D YOU GO, BERNADETTE","Maria Semple",2012,1,2012-09-09,7,9
"6942",7245,"WHERE'D YOU GO, BERNADETTE?","Maria Semple",2012,1,2012-09-16,13,16
"6943",7246,"WHILE I WAS GONE","Sue Miller",1999,6,1999-02-14,7,11
"6944",7247,"WHILE MY PRETTY ONE SLEEPS","Mary Higgins Clark",1989,21,1989-05-14,14,1
"6945",7248,"WHILE MY SISTER SLEEPS","Barbara Delinsky",2009,1,2009-03-08,11,14
"6946",7249,"WHIP HAND","Dick Francis",1980,5,1980-05-25,5,13
"6947",725,"BLACKLIST","Sara Paretsky",2003,3,2003-10-19,6,11
"6948",7250,"WHIPLASH","Catherine Coulter",2010,3,2010-07-04,5,5
"6949",7251,"WHIRLWIND","James Clavell",1986,22,1986-11-09,8,1
"6950",7252,"WHISKER OF EVIL","Rita Mae Brown and Sneaky Pie Brown",2004,1,2004-04-18,6,14
"6951",7253,"WHISKEY BEACH","Nora Roberts",2013,6,2013-05-05,4,1
"6952",7254,"WHISPER NETWORK","Chandler Baker",2019,2,2019-07-21,9,12
"6953",7255,"WHISPERS","Belva Plain",1993,4,1993-05-09,15,11
"6954",7256,"WHISPERS AT MIDNIGHT","Karen Robards",2003,2,2003-01-26,6,14
"6955",7257,"WHISTLE","James Jones",1978,11,1978-04-02,1,5
"6956",7258,"WHISTLE STOP","Maritta Wolf",1941,9,1941-05-26,6,3
"6957",7259,"WHITE BANNERS","Lloyd C. Douglas",1936,15,1936-10-12,5,3
"6958",726,"BLACKVEIL","Kristen Britain",2011,1,2011-02-20,5,12
"6959",7260,"WHITE DEATH","Clive Cussler with Paul Kemprecos",2003,6,2003-07-06,11,3
"6960",7261,"WHITE FIRE","Douglas Preston and Lincoln Child",2013,3,2013-12-01,11,4
"6961",7262,"WHITE GOLD WIELDER","Stephen R. Donaldson",1983,23,1983-04-10,3,2
"6962",7263,"WHITE HOT","Sandra Brown",2004,4,2004-09-05,9,2
"6963",7264,"WHITE IVY","Susie Yang",2020,1,2020-11-22,9,13
"6964",7265,"WHITE LADIES","Francis Brett Young",1935,3,1935-09-30,6,4
"6965",7266,"WHITE LIES","Jayne Ann Krentz",2007,3,2007-02-11,6,4
"6966",7267,"WHITE NIGHT","Jim Butcher",2007,4,2007-04-22,11,5
"6967",7268,"WHITE NINJA","Eric V. Lustbader",1990,4,1990-02-04,9,12
"6968",7269,"WHITE OLEANDER","Janet Fitch",1999,18,1999-05-23,2,2
"6969",727,"BLACKWOOD FARM","Anne Rice",2002,5,2002-11-17,14,4
"6970",7270,"WHITE TEETH","Zadie Smith",2000,3,2000-06-25,5,14
"6971",7271,"WHITE WITCH DOCTOR","Louise A. Stinetorf",1950,9,1950-08-13,6,6
"6972",7272,"WHITE WITCH, BLACK CURSE","Kim Harrison",2009,4,2009-03-15,1,3
"6973",7273,"WHITEOAK HARVEST","Mazo de la Roche",1936,5,1936-10-05,3,3
"6974",7274,"WHITEOUT","Ken Follett",2004,6,2004-12-12,13,9
"6975",7275,"WHITETHORN WOODS","Maeve Binchy",2007,8,2007-03-25,5,2
"6976",7276,"WHO ASKED YOU?","Terry McMillan",2013,1,2013-10-06,5,14
"6977",7277,"WHO DO YOU LOVE","Jennifer Weiner",2015,3,2015-08-30,1,7
"6978",7278,"WHO KILLED THE ROBINS FAMILY?","created by Bill Adler and written by Thomas Chastain",1983,36,1983-09-04,3,1
"6979",7279,"WHO'S ON FIRST","William F. Buckley Jr",1980,13,1980-03-23,2,6
"6980",728,"BLASPHEMY","Douglas Preston",2008,4,2008-01-27,7,4
"6981",7280,"WICKED APPETITE","Janet Evanovich",2010,3,2010-10-03,2,3
"6982",7281,"WICKED BUSINESS","Janet Evanovich",2012,5,2012-07-08,10,1
"6983",7282,"WICKED CHARMS","Janet Evanovich and Phoef Sutton",2015,2,2015-07-12,12,7
"6984",7283,"WICKED PREY","John Sandford",2009,5,2009-05-31,5,1
"6985",7284,"WICKED WIDOW","Amanda Quick",2000,3,2000-04-23,1,11
"6986",7285,"WICKFORD POINT","John P. Marquand",1939,16,1939-03-27,2,1
"6987",7286,"WIDOW'S WALK","Robert B. Parker",2002,5,2002-04-07,1,5
"6988",7287,"WIFE FOR SALE","Kathleen Norris",1933,1,1933-07-03,3,3
"6989",7288,"WIFEY","Judy Blume",1978,8,1978-11-12,5,10
"6990",7289,"WILD CARD","Stuart Woods",2019,2,2019-04-14,1,8
"6991",729,"BLAZE","Richard Bachman",2007,5,2007-07-01,14,2
"6992",7290,"WILD FIRE","Nelson DeMille",2006,10,2006-11-26,6,2
"6993",7291,"WILD GOOSE CHASE","Rex Warner",1938,1,1938-02-07,8,8
"6994",7292,"WILD HORSES","Dick Francis",1994,6,1994-10-09,10,8
"6995",7293,"WILD IS THE RIVER","Louis Bromfield",1941,7,1941-12-01,5,5
"6996",7294,"WILD JUSTICE","Phillip Margolin",2000,1,2000-09-17,7,14
"6997",7295,"WILD ORCHIDS","Jude Deveraux",2003,2,2003-05-11,12,6
"6998",7296,"WILD PALMS","William Faulkner",1939,1,1939-02-06,6,6
"6999",7297,"WILDER STONE","John Leggett",1960,3,1960-01-31,16,13
"7000",7298,"WILDERNESS","Jim Morrison",1989,1,1989-01-22,1,13
"7001",7299,"WILDERNESS","Robert Penn Warren",1962,1,1962-01-07,1,16
"7002",73,"A COMMON LIFE","Jan Karon",2001,10,2001-04-29,11,1
"7003",730,"BLEACHERS","John Grisham",2003,18,2003-09-28,8,1
"7004",7300,"WILDWOOD","Josephine W. Johnson",1946,1,1946-03-03,2,16
"7005",7301,"WILLIAM SHAKESPEARE'S STAR WARS","Ian Doescher",2013,6,2013-07-21,5,10
"7006",7302,"WILLIAM SHAKESPEARE'S THE EMPIRE STRIKETH BACK","Ian Doescher",2014,2,2014-04-06,1,12
"7007",7303,"WILLIAM SHAKESPEARE'S THE JEDI DOTH RETURN","Ian Doescher",2014,1,2014-07-20,3,12
"7008",7304,"WIN, LOSE OR DIE","John Gardner",1989,4,1989-08-20,4,11
"7009",7305,"WIND FROM THE CAROLINAS","Robert Wilder",1964,4,1964-03-08,12,9
"7010",7306,"WIND/PINBALL","Haruki Murakami",2015,1,2015-08-23,1,8
"7011",7307,"WINDIGO ISLAND","William Kent Krueger",2014,1,2014-09-07,8,12
"7012",7308,"WINDMILLS OF THE GODS","Sidney Sheldon",1987,30,1987-02-08,5,1
"7013",7309,"WINDMILLS OF THE GODS","Sidney Sheldon.",1987,2,1987-08-30,11,8
"7014",731,"BLEEDING EDGE","Thomas Pynchon",2013,2,2013-10-06,12,6
"7015",7310,"WINDOM'S WAY","James Ramsey Ullman",1952,8,1952-06-15,13,9
"7016",7311,"WINDOW ON THE BAY","Debbie Macomber",2019,3,2019-08-04,3,6
"7017",7312,"WINDS OF MORNING","Harold Lenoir Davis",1952,10,1952-01-27,16,7
"7018",7313,"WINDSWEPT","Mary Ellen Chase",1941,20,1941-11-24,4,1
"7019",7314,"WINGS","Danielle Steel",1994,11,1994-12-04,1,3
"7020",7315,"WINNERS","Danielle Steel",2013,2,2013-11-17,11,4
"7021",7316,"WINNIE ILLE PU","A.A. Milnei",1961,20,1961-02-19,1,7
"7022",7317,"WINTER","Len Deighton",1988,11,1988-01-03,10,8
"7023",7318,"WINTER GARDEN","Kristin Hannah",2010,5,2010-02-21,8,4
"7024",7319,"WINTER HAWK","Craig Thomas",1987,4,1987-05-03,9,12
"7025",732,"BLEEDING KANSAS","Sara Paretsky",2008,2,2008-01-20,2,15
"7026",7320,"WINTER IN APRIL","Robert Nathan",1938,3,1938-01-24,5,5
"7027",7321,"WINTER IN PARADISE","Elin Hilderbrand",2018,4,2018-10-28,16,5
"7028",7322,"WINTER KILLS","Richard Condon",1974,8,1974-07-07,9,7
"7029",7323,"WINTER OF THE WORLD","Ken Follett",2012,14,2012-10-07,1,1
"7030",7324,"WINTER PREY","John Sandford",1993,3,1993-04-18,11,8
"7031",7325,"WINTER SOLSTICE","Elin Hilderbrand",2017,1,2017-10-22,15,13
"7032",7326,"WINTER SOLSTICE","Rosamunde Pilcher",2000,11,2000-08-20,9,1
"7033",7327,"WINTER STORMS","Elin Hilderbrand",2016,2,2016-10-23,4,10
"7034",7328,"WINTER STREET","Elin Hilderbrand",2014,2,2014-11-02,5,11
"7035",7329,"WINTER STUDY","Nevada Barr",2008,3,2008-04-20,5,10
"7036",733,"BLESS THIS HOUSE","Norah Lofts",1954,25,1954-04-11,8,2
"7037",7330,"WINTER'S HEART","Robert Jordan",2000,8,2000-11-26,7,1
"7038",7331,"WINTER'S TALE","Mark Helprin",1983,19,1983-09-25,14,6
"7039",7332,"WINTERS' TALES","Jonathan Winters",1987,14,1987-12-27,6,4
"7040",7333,"WIRED","Julie Garwood",2017,1,2017-07-23,4,7
"7041",7334,"WISDOM'S GATE","Margaret Ayer Barnes",1938,1,1938-12-12,5,5
"7042",7335,"WISH YOU WELL","David Baldacci",2000,6,2000-11-12,15,5
"7043",7336,"WITCH WRAITH","Terry Brooks",2013,1,2013-08-04,2,11
"7044",7337,"WITH ALL MY HEART","Margaret Campbell Barnes",1951,1,1951-10-07,1,16
"7045",7338,"WITH BOTH EYES OPEN","Paul Hyde Bonner",1956,2,1956-05-27,14,10
"7046",7339,"WITH NO ONE AS WITNESS","Elizabeth George",2005,6,2005-04-03,9,6
"7047",734,"BLESSING IN DISGUISE","Danielle Steel",2019,4,2019-05-26,6,3
"7048",7340,"WITH THIS RING","Amanda Quick",1998,3,1998-04-19,16,10
"7049",7341,"WITHIN THIS PRESENT","Margaret Ayer Barnes",1933,10,1933-11-27,3,2
"7050",7342,"WITHOUT MERCY","Jack Higgins",2005,4,2005-09-11,9,8
"7051",7343,"WITHOUT MERCY","Lisa Jackson",2010,1,2010-04-18,13,11
"7052",7344,"WITHOUT REMORSE","Tom Clancy",1993,32,1993-08-29,14,1
"7053",7345,"WITHOUT WARNING","Joel C. Rosenberg",2017,1,2017-04-02,12,6
"7054",7346,"WIZARD AND GLASS","Stephen King",1997,1,1997-09-21,12,12
"7055",7347,"WLT","Garrison Keillor",1991,7,1991-12-08,12,7
"7056",7348,"WOBEGON BOY","Garrison Keillor",1997,7,1997-11-30,11,9
"7057",7349,"WOLF HALL","Hilary Mantel",2009,6,2009-11-01,4,7
"7058",735,"BLESSINGS","Anna Quindlen",2002,9,2002-10-06,13,3
"7059",7350,"WOLF IN WHITE VAN","John Darnielle",2014,2,2014-10-05,4,9
"7060",7351,"WOLF PACK","C.J. Box",2019,5,2019-03-31,12,2
"7061",7352,"WOMAN AT THE WINDOW","Nelia Gardner White",1951,1,1951-10-28,1,16
"7062",7353,"WOMAN OF GOD","James Patterson and Maxine Paetro",2016,4,2016-10-16,10,1
"7063",7354,"WOMAN OF PROPERTY","Mabel Seeley",1947,6,1947-10-12,7,12
"7064",7355,"WOMAN WITH A SWORD","Hollister Noble",1948,10,1948-08-15,4,7
"7065",7356,"WOMEN AND THOMAS HARROW","John P. Marquand",1958,17,1958-10-12,10,4
"7066",7357,"WOMEN'S WORK","Anne Tolstoi Wallach",1981,3,1981-09-06,7,11
"7067",7358,"WORDS OF RADIANCE","Brandon Sanderson",2014,6,2014-03-23,5,1
"7068",7359,"WORK OF ART","Sinclair Lewis",1934,13,1934-01-29,7,1
"7069",736,"BLESSINGS","Belva Plain",1989,11,1989-08-06,6,3
"7070",7360,"WORLD AND ENOUGH TIME","Robert Penn Warren",1950,18,1950-07-09,5,2
"7071",7361,"WORLD CRUISE","Frances Malm",1960,1,1960-05-01,16,15
"7072",7362,"WORLD GONE BY","Dennis Lehane",2015,3,2015-03-29,8,8
"7073",7363,"WORLD SO WIDE","Sinclair Lewis",1951,3,1951-04-15,1,15
"7074",7364,"WORLD WAR Z","Max Brooks",2006,3,2006-10-01,1,10
"7075",7365,"WORLD WITHOUT END","Ken Follett",2007,26,2007-10-28,4,1
"7076",7366,"WORLD WITHOUT END, AMEN","Jimmy Breslin",1973,17,1973-09-16,1,4
"7077",7367,"WORLD'S END","Upton Sinclair",1940,5,1940-07-01,6,3
"7078",7368,"WORLD'S FAIR","E. L. Doctorow",1985,13,1985-11-17,14,7
"7079",7369,"WORLDLY GOODS","Michael Korda",1982,1,1982-07-25,10,14
"7080",737,"BLIND ALLEY","Iris Johansen",2004,3,2004-10-03,4,11
"7081",7370,"WORST CASE","James Patterson and Michael Ledwidge",2010,8,2010-02-21,5,1
"7082",7371,"WORST FEARS REALIZED","Stuart Woods",1999,3,1999-08-29,13,12
"7083",7372,"WORTH DYING FOR","Lee Child",2010,5,2010-11-07,12,1
"7084",7373,"WRATH OF A MAD GOD","Raymond E. Feist",2008,1,2008-04-13,10,16
"7085",7374,"WRATH OF POSEIDON","Clive Cussler and Robin Burcell",2020,1,2020-06-14,12,14
"7086",7375,"WRECKED","Carol Higgins Clark",2010,1,2010-05-02,10,8
"7087",7376,"WRITERS & LOVERS","Lily King",2020,1,2020-03-22,15,8
"7088",7377,"WRITTEN IN MY OWN HEART'S BLOOD","Diana Gabaldon",2014,10,2014-06-29,7,1
"7089",7378,"WRITTEN ON THE WIND","Robert Wilder",1946,14,1946-02-10,1,7
"7090",7379,"XO","Jeffery Deaver",2012,1,2012-07-01,8,15
"7091",738,"BLINDMAN'S BLUFF","Faye Kellerman",2009,1,2009-08-30,3,14
"7092",7380,"XPD","Len Deighton",1981,13,1981-05-17,10,6
"7093",7381,"YA-YAS IN BLOOM","Rebecca Wells",2005,6,2005-04-17,6,3
"7094",7382,"YANG AND YIN","Alice Tisdale Hobart",1936,16,1936-11-23,3,3
"7095",7383,"YEAR ONE","Nora Roberts",2017,5,2017-12-24,13,3
"7096",7384,"YEARS ARE SO LONG","Josephine Lawrence",1934,5,1934-07-09,6,4
"7097",7385,"YELLOW TAPERS FOR PARIS","Bruce Marshall",1946,1,1946-10-06,2,16
"7098",7386,"YESTERDAY","Maria Dermout",1959,1,1959-10-04,16,15
"7099",7387,"YOU AND I","Myron Brinig",1945,1,1945-12-16,15,15
"7100",7388,"YOU AND ME BABE","Chuck Barris",1974,7,1974-05-05,8,7
"7101",7389,"YOU ARE NOT A STRANGER HERE","Adam Haslett",2002,2,2002-08-25,6,11
"7102",739,"BLINDSIDE","Catherine Coulter",2003,6,2003-08-17,10,2
"7103",7390,"YOU ARE NOT ALONE","Greer Hendricks and Sarah Pekkanen",2020,1,2020-03-22,14,7
"7104",7391,"YOU BELONG TO ME","Mary Higgins Clark",1998,12,1998-05-03,5,1
"7105",7392,"YOU CAN'T GO HOME AGAIN","Thomas Wolfe",1940,8,1940-09-30,1,1
"7106",7393,"YOU CAN'T HAVE EVERYTHING","Kathleen Norris",1937,2,1937-09-06,5,5
"7107",7394,"YOU DON'T OWN ME","Mary Higgins Clark and Alafair Burke",2018,2,2018-11-25,2,11
"7108",7395,"YOU DON'T WANT TO KNOW","Lisa Jackson",2012,1,2012-08-26,13,15
"7109",7396,"YOU ONLY LIVE TWICE","Ian Fleming",1964,23,1964-09-06,14,5
"7110",7397,"YOU SHALL KNOW THEM","Rita Vercors",1953,6,1953-07-26,15,10
"7111",7398,"YOU SHOULD HAVE KNOWN","Jean Hanff Korelitz",2014,1,2014-04-06,4,15
"7112",7399,"YOU SUCK","Christopher Moore",2007,4,2007-02-04,8,6
"7113",74,"A CONJURING OF LIGHT","V. E. Schwab",2017,1,2017-03-12,15,6
"7114",740,"BLINDSIDE","James Patterson and James O. Born",2020,6,2020-03-15,9,1
"7115",7400,"YOU WILL PAY","Lisa Jackson",2017,1,2017-06-18,12,14
"7116",7401,"YOUNG HENRY OF NAVARRE","Heinrich Mann",1937,1,1937-10-04,5,5
"7117",7402,"YOUNG MEN IN SPATS","P. G. Wodehouse",1936,3,1936-07-27,8,8
"7118",7403,"YOUNG RENNY","Mazo De La Roche",1935,13,1935-05-27,2,1
"7119",7404,"YOUNGBLOOD HAWKE","Herman Wouk",1962,26,1962-05-27,11,2
"7120",7405,"YOUNGER SISTER","Kathleen Norris",1932,1,1932-07-11,3,3
"7121",7406,"YOUR HEART BELONGS TO ME","Dean Koontz",2008,5,2008-12-14,1,6
"7122",7407,"YOU’VE BEEN WARNED","James Patterson and Howard Roughan",2007,8,2007-09-30,3,1
"7123",7408,"Z","Therese Anne Fowler",2013,3,2013-04-14,11,10
"7124",7409,"ZAPPED","Carol Higgins Clark",2008,1,2008-04-27,8,12
"7125",741,"BLINDSIGHT","Robin Cook",1992,5,1992-01-19,7,5
"7126",7410,"ZERO DAY","David Baldacci",2011,7,2011-11-20,13,1
"7127",7411,"ZERO HISTORY","William Gibson",2010,2,2010-09-26,8,9
"7128",7412,"ZERO HOUR","Clive Cussler and Graham Brown",2013,3,2013-06-16,8,4
"7129",7413,"ZERO K","Don DeLillo",2016,2,2016-05-22,9,12
"7130",7414,"ZEST","Charles G. Norris",1933,2,1933-05-29,3,3
"7131",7415,"ZONE ONE","Colson Whitehead",2011,1,2011-11-06,12,16
"7132",7416,"ZOO","James Patterson and Michael Ledwidge",2012,6,2012-09-23,15,2
"7133",7417,"ZOOMAR","Ernie Kovacs",1957,2,1957-12-15,1,16
"7134",7418,"ZORBA THE GREEK","Nikos Kazantzakis",1953,9,1953-05-10,13,8
"7135",7419,"ZORRO","Isabel Allende",2005,4,2005-05-29,15,12
"7136",742,"BLOCKADE BILLY","Stephen King",2010,2,2010-06-13,9,9
"7137",7420,"ZOYA","Danielle Steel",1988,23,1988-05-15,15,1
"7138",7421,"ZUCKERMAN UNBOUND","Philip Roth",1981,1,1981-07-05,6,15
"7139",7422,"“R” IS FOR RICOCHET","Sue Grafton",2004,7,2004-08-01,9,1
"7140",7423,"“S” IS FOR SILENCE","Sue Grafton",2005,11,2005-12-25,13,1
"7141",7424,"“T” IS FOR TRESPASS","Sue Grafton",2007,9,2007-12-23,3,1
"7142",7425,"“U” IS FOR UNDERTOW","Sue Grafton",2009,7,2009-12-20,4,1
"7143",7426,"“V” IS FOR VENGEANCE","Sue Grafton",2011,6,2011-12-04,14,3
"7144",7427,"“W” IS FOR WASTED","Sue Grafton",2013,5,2013-09-29,7,1
"7145",7428,"“X,”","Sue Grafton",2015,1,2015-10-11,4,7
"7146",7429,"“X”","Sue Grafton",2015,4,2015-09-13,11,1
"7147",743,"BLOOD AND GOLD","Anne Rice",2001,6,2001-11-04,4,5
"7148",7430,"“Y” IS FOR YESTERDAY","Sue Grafton",2017,6,2017-09-10,9,1
"7149",744,"BLOOD AND HONOR","W. E. B. Griffin",1997,4,1997-01-26,8,10
"7150",745,"BLOOD AND HONOR","W.E.B. Griffin",1997,1,1997-01-19,9,12
"7151",746,"BLOOD CANTICLE","Anne Rice",2003,5,2003-11-16,14,5
"7152",747,"BLOOD COMMUNION","Anne Rice",2018,1,2018-10-21,1,5
"7153",748,"BLOOD DREAMS","Kay Hooper",2008,3,2008-01-20,12,9
"7154",749,"BLOOD FURY","J.R. Ward",2018,1,2018-01-28,15,9
"7155",75,"A COVENANT WITH DEATH","Stephen Becker",1965,10,1965-02-07,13,6
"7156",750,"BLOOD GAME","Iris Johansen",2009,1,2009-11-08,15,11
"7157",751,"BLOOD INFERNAL","James Rollins",2015,1,2015-03-01,10,11
"7158",752,"BLOOD LURE","Nevada Barr",2001,3,2001-02-18,5,14
"7159",753,"BLOOD MEMORY","Greg Iles",2005,3,2005-03-06,10,8
"7160",754,"BLOOD NOIR","Laurell K. Hamilton",2008,4,2008-06-15,16,1
"7161",755,"BLOOD OF VICTORY","Alan Furst",2002,2,2002-09-15,6,11
"7162",756,"BLOOD ON SNOW","Jo Nesbo",2015,2,2015-04-26,11,9
"7163",757,"BLOOD ORCHID","Stuart Woods",2002,1,2002-11-03,5,10
"7164",758,"BLOOD RELATIONS","Phillip Gibbs",1935,1,1935-10-21,9,9
"7165",759,"BLOOD TIES","Kay Hooper",2010,1,2010-02-14,8,4
"7166",76,"A CREED FOR THE THIRD MILLENNIUM","Colleen McCullough",1985,9,1985-05-12,8,10
"7167",760,"BLOOD WORK","Michael Connelly",1998,7,1998-03-22,10,5
"7168",761,"BLOODFEVER","Karen Marie Moning",2007,2,2007-11-04,11,9
"7169",762,"BLOODFIRE QUEST","Terry Brooks",2013,2,2013-03-31,7,7
"7170",763,"BLOODLINE","James Rollins",2012,3,2012-07-15,13,3
"7171",764,"BLOODLINE","Sidney Sheldon",1978,26,1978-02-12,6,1
"7172",765,"BLOODY GENIUS","John Sandford",2019,2,2019-10-20,12,5
"7173",766,"BLOSSOM STREET BRIDES","Debbie Macomber",2014,3,2014-04-13,9,4
"7174",767,"BLOW FLY","Patricia Cornwell",2003,13,2003-11-02,10,1
"7175",768,"BLOWOUT","Catherine Coulter",2004,4,2004-07-04,13,6
"7176",769,"BLUE","Danielle Steel",2016,5,2016-02-07,3,1
"7177",77,"A CROWN OF SWORDS","Robert Jordan",1996,8,1996-06-23,16,2
"7178",770,"BLUE AT THE MIZZEN","Patrick O'Brian",1999,6,1999-11-14,1,11
"7179",771,"BLUE CAMELLIA","Frances Parkinson Keyes",1957,37,1957-02-03,12,3
"7180",772,"BLUE DIARY","Alice Hoffman",2001,6,2001-08-12,4,6
"7181",773,"BLUE HORSES","Mary Oliver",2014,1,2014-11-02,9,15
"7182",774,"BLUE HURRICANE","F. Van Wyck Mason",1954,13,1954-11-21,12,10
"7183",775,"BLUE LABYRINTH","Douglas Preston and Lincoln Child",2014,4,2014-11-30,14,5
"7184",776,"BLUE MOON","Lee Child",2019,11,2019-11-24,6,1
"7185",777,"BLUE SCREEN","Robert B. Parker",2006,3,2006-07-02,7,6
"7186",778,"BLUE SHOE","Anne Lamott",2002,1,2002-10-27,11,16
"7187",779,"BLUE SHOES & HAPPINESS","Alexander McCall Smith",2006,6,2006-05-07,2,2
"7188",78,"A CUP OF CHRISTMAS TEA","Tom Hegg",1993,9,1993-01-17,9,11
"7189",780,"BLUE SKIES, NO CANDY","Gael Greene",1976,8,1976-11-14,9,6
"7190",781,"BLUE SMOKE","Nora Roberts",2005,5,2005-10-23,3,2
"7191",782,"BLUE-EYED DEVIL","Lisa Kleypas",2008,1,2008-04-13,8,14
"7192",783,"BLUE-EYED DEVIL","Robert B. Parker",2010,1,2010-05-23,10,9
"7193",784,"BLUEBEARD","Kurt Vonnegut",1987,11,1987-11-01,5,8
"7194",785,"BODY DOUBLE","Tess Gerritsen",2004,3,2004-09-05,4,12
"7195",786,"BODY OF LIES","Iris Johansen",2002,4,2002-04-14,1,5
"7196",787,"BODY SURFING","Anita Shreve",2007,5,2007-05-13,14,6
"7197",788,"BODY WORK","Sara Paretsky",2010,1,2010-09-19,7,9
